region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
HN/La Paz Department	1768716	1	1	0
HN/Ocotepeque Department	851604	1	1	0
HN/Olancho Department	24414889	4	4	0
HN/Santa Bárbara Department	924770	1	1	0
HN/Valle Department	22403736	1	1	0
HN/Yoro Department	19835101	9	9	0
HR/County of Osijek-Baranja	3933511	5	5	0
HR/Istria	175360	1	1	0
HR/Karlovac	8431694	3	3	0
HR/Krapina-Zagorje	1015244	1	1	0
HR/Međimurje	1744813	2	2	0
HR/Primorje-Gorski Kotar	7587063	5	5	0
HR/Split-Dalmatia	16028254	5	5	0
HR/Varaždin	3228791	2	2	0
HR/Zagreb	88700384	27	27	0
HR/Zagreb County	4645480	1	1	0
HT/Ouest	24457368	22	22	0
HU/Baranya	33771401398	767	25	24
HU/Bekes County	8280948	3	3	0
HU/Borsod-Abaúj-Zemplén	24055509	6	6	0
HU/Budapest	328809970901	18302	888	213
HU/Csongrád	4665469664	7354	18	10
HU/Fejér	20585531	5	5	0
HU/Győr-Moson-Sopron	6872401	2	2	0
HU/Hajdú-Bihar	18896387	9	9	0
HU/Heves County	5612300	3	3	0
HU/Jász-Nagykun-Szolnok	20490472	4	4	0
HU/Komárom-Esztergom	14922414	5	5	0
HU/Nógrád	2397563	1	1	0
HU/Pest County	19288105	10	10	0
HU/Somogy County	6200276039	89	89	0
HU/Szabolcs-Szatmár-Bereg	3844416	4	4	0
HU/Tolna County	18886937	3	3	0
HU/Veszprém	24180821	3	3	0
HU/Zala County	2032	1	1	0
ID/Aceh	222726648	46	46	0
ID/Bali	301325221	92	92	0
ID/Bangka–Belitung Islands	10131797	7	7	0
ID/Banten	123471385	59	59	0
ID/Bengkulu	21799743	8	8	0
ID/Central Java	1100647126	346	345	1
ID/Central Kalimantan	53222605	13	13	0
ID/Central Papua	21028612	4	4	0
ID/Central Sulawesi	22816848	11	11	0
ID/East Java	1750192133	538	535	3
ID/East Kalimantan	390878343	73	73	0
ID/East Nusa Tenggara	2460132	3	3	0
ID/Gorontalo	16192460	6	6	0
ID/Jakarta	47149249669	1063	971	35
ID/Jambi	53790022	18	18	0
ID/Lampung	114353720	55	55	0
ID/Maluku	8253518	5	5	0
ID/North Kalimantan	232983844	27	27	0
ID/North Maluku	1783	2	2	0
ID/North Sulawesi	39181069	24	24	0
ID/North Sumatra	508472366	145	145	0
ID/Papua	2325976	4	4	0
ID/Riau	521219464	159	159	0
ID/Riau Islands	81453167	29	29	0
ID/South Kalimantan	211862261	48	48	0
ID/South Sulawesi	164127234	65	65	0
ID/South Sumatra	110430908	55	55	0
ID/Southeast Sulawesi	12124032	9	9	0
ID/Southwest Papua	995460	1	1	0
ID/West Java	1554551542	525	509	1
ID/West Kalimantan	227638115	59	59	0
ID/West Nusa Tenggara	45726275	13	13	0
ID/West Papua	25127654	6	6	0
ID/West Sulawesi	1048128	1	1	0
ID/West Sumatra	143091759	33	33	0
ID/Yogyakarta	1413526993	348	347	1
IE/Connacht	171153853	28	28	0
IE/Leinster	143577975928	2146	746	18
IE/Munster	502349356	60	60	0
IE/Ulster	71245315	10	10	0
IL/Central District	456357150066	6611	807	239
IL/Haifa	116245731806	1232	368	13
IL/Jerusalem	167440624875	4931	756	42
IL/Northern District	125021604	27	27	0
IL/Southern District	379615464055	1085	134	8
IL/Tel Aviv	1223772495562	1575	1261	35
IM/Douglas	852766	1	1	0
IN/Andaman and Nicobar	5375252	4	4	0
IN/Andhra Pradesh	6420883364	259	248	11
IN/Assam	304959099	127	127	0
IN/Bihar	1195211603	287	279	7
IN/Chandigarh	1399209556	237	49	7
IN/Chhattisgarh	147400337	88	87	1
IN/Dadra and Nagar Haveli and Daman and Diu	5680537	4	4	0
IN/Delhi	79791217250	5389	1271	29
IN/Goa	729569387	15	15	0
IN/Gujarat	82780363347	825	796	20
IN/Haryana	22526919322	561	356	9
IN/Himachal Pradesh	87990566	46	46	0
IN/Jammu and Kashmir	167279928	85	83	2
IN/Jharkhand	176124926	103	103	0
IN/Karnataka	179452773819	24706	3999	610
IN/Kerala	275743346039	1111	1100	9
IN/Madhya Pradesh	35126057023	1215	1213	2
IN/Maharashtra	64321033314	4927	1676	20
IN/Manipur	63017355	25	25	0
IN/Meghalaya	26694923	13	13	0
IN/Mizoram	36534748	17	17	0
IN/Nagaland	5875101	5	5	0
IN/Odisha	192737040	134	133	1
IN/Puducherry	10736849	3	3	0
IN/Punjab	22841754525	863	853	10
IN/Rajasthan	144285877364	6020	5084	58
IN/Sikkim	6476351	6	6	0
IN/Tamil Nadu	71588161385	9895	814	23
IN/Telangana	93233729451	963	914	14
IN/Tripura	58785334	23	22	1
IN/Uttar Pradesh	85646719739	1244	1217	10
IN/Uttarakhand	425208939	83	82	1
IN/West Bengal	13668000624	5721	1437	16
IQ/Al-Qadisiyah	136009380	56	56	0
IQ/Anbar	256437072	94	94	0
IQ/Babil	275243831	117	116	1
IQ/Baghdad	11556746726	1476	1466	10
IQ/Basra	647069740	289	289	0
IQ/Dhi Qar	210671432	71	70	1
IQ/Diyala	224071932	103	102	1
IQ/Duhok	5555070184	116	116	0
IQ/Erbil	2750226781	250	249	1
IQ/Karbala	250314619	110	110	0
IQ/Kirkuk	428263931	126	126	0
IQ/Maysan	282711241	98	97	1
IQ/Muthanna	108763344	37	37	0
IQ/Najaf	273184486	111	109	2
IQ/Nineveh	972144817	409	408	1
IQ/Salah ad Din	133295257	41	40	1
IQ/Sulaymaniyah	796850382	173	173	0
IQ/Wasit	205754176	82	78	4
IR/Alborz Province	23007860	3	3	0
IR/East Azerbaijan	1155434	1	1	0
IR/Fars	19328	1	1	0
IR/Gilan Province	5371656	2	2	0
IR/Hamadan Province	22731276	2	2	0
IR/Isfahan	5906112305	811	70	7
IR/Māzandarān	1063508	3	3	0
IR/Qazvin Province	515100272	116	13	3
IR/Qom Province	1363775	1	1	0
IR/Razavi Khorasan	77923550467	551	390	18
IR/Semnan	2161764	2	2	0
IR/Tehran	35173437755693	95555	8264	1747
IS/Capital Region	3349051396	709	624	57
IS/South	20910232	1	1	0
IT/Abruzzo	9139867	9	9	0
IT/Apulia	496713942375	572208	43259	39437
IT/Calabria	45220740	11	11	0
IT/Campania	11050988997	2644	120	6
IT/Emilia-Romagna	264056738168	694	640	3
IT/Friuli Venezia Giulia	48052699107	899	20	4
IT/Lazio	753132145499	279736	64082	85
IT/Liguria	205943503976	4437	425	76
IT/Lombardy	1095062031020	90104	7470	4334
IT/Molise	1128188	1	1	0
IT/Piedmont	377162183301	26836	9672	38
IT/Sardinia	42231995242	79301	5306	4
IT/Sicily	1240339918	342	43	4
IT/The Marches	52166446	10	10	0
IT/Trentino-Alto Adige	45043178741	47126	37226	49
IT/Tuscany	71808751414	10663	8371	21
IT/Umbria	3975860	4	4	0
IT/Veneto	121231094135	696	512	18
JE/Jersey	2423796	1	1	0
JE/St Helier	1793008	2	2	0
JM/Clarendon	63219044	16	16	0
JM/Hanover	21825556	4	4	0
JM/Kingston	896291739	245	244	1
JM/Manchester	155765357	42	42	0
JM/Portland Parish	27680992	5	5	0
JM/Saint Andrew Parish	23242476	2	2	0
JM/Saint Ann Parish	105161402	23	23	0
JM/Saint Catherine Parish	439172456	101	101	0
JM/Saint James Parish	6762124	5	5	0
JM/Saint Mary Parish	6873383	2	2	0
JM/Saint Thomas Parish	35680308	12	12	0
JM/St. Elizabeth	25910532	7	7	0
JM/Trelawny Parish	22925044	3	3	0
JM/Westmoreland	1360	1	1	0
JO/Ajloun	3324896	2	2	0
JO/Amman	4321713493	1056	1053	3
JO/Aqaba	70033127	17	17	0
JO/Balqa	103510277	28	28	0
JO/Irbid	598679473	144	143	1
JO/Jerash	17032080	1	1	0
JO/Karak	4858191	3	3	0
JO/Madaba	2816844	2	2	0
JO/Mafraq	6827200	4	4	0
JO/Ma’an	3520	1	1	0
JO/Zarqa	289052450	103	101	2
JP/Aichi	168009722108	28312	1841	30
JP/Chiba	131156461984	832	61	41
JP/Ehime	3257594	3	3	0
JP/Fukui	2084997	2	2	0
JP/Fukuoka	609089488229	197	140	14
JP/Fukushima	11547336	1	1	0
JP/Gunma	113613650299	37	32	2
JP/Hiroshima	18120229	5	5	0
JP/Hokkaido	153262139	7	7	0
JP/Hyōgo	609082365424	932	597	31
JP/Ibaraki	226533436000	33	33	0
JP/Ishikawa	761563352	8	8	0
JP/Iwate	2454496	2	2	0
JP/Kagawa	2814721	2	2	0
JP/Kanagawa	381422469843	734	159	9
JP/Kumamoto	2494950424	2	2	0
JP/Kyoto	1227248931587	44711	6253	2309
JP/Miyagi	25229430898	175	175	0
JP/Miyazaki	1068991	1	1	0
JP/Nara	7120784952	304	304	0
JP/Niigata	17054518	2	2	0
JP/Oita	2444968	2	2	0
JP/Okinawa	2602625908	4	4	0
JP/Osaka	103655431690	832	404	16
JP/Saitama	6867043334504	2573	830	42
JP/Shiga	9690686729	716	5	1
JP/Shizuoka	6489493	4	4	0
JP/Tochigi	3301697	2	2	0
JP/Tokyo	4478399003954	139107	26468	888
JP/Yamaguchi	121361810	3	3	0
JP/Yamanashi	6389389762978	269206	720	124
KE/Baringo	1851007	2	2	0
KE/Bomet County	16384	1	1	0
KE/Bungoma County	16384	1	1	0
KE/Busia County	9966643	4	4	0
KE/Embu County	2937228	7	7	0
KE/Garissa County	7888349	9	9	0
KE/Isiolo County	2292780	2	2	0
KE/Kajiado County	8589144	5	5	0
KE/Kakamega County	8957108	6	6	0
KE/Kericho County	2366088	2	2	0
KE/Kiambu County	138404321	59	58	1
KE/Kilifi County	8727571	8	8	0
KE/Kirinyaga County	28268156	10	10	0
KE/Kisii County	12115204	7	7	0
KE/Kisumu County	10872674	10	10	0
KE/Laikipia	18401732	7	7	0
KE/Machakos County	23303392	15	15	0
KE/Meru County	13002726	11	11	0
KE/Migori County	9309665	3	3	0
KE/Mombasa County	156244705	74	74	0
KE/Murang'A	17450971	11	10	1
KE/Nairobi County	9481598914	2979	961	20
KE/Nakuru County	86566278	43	43	0
KE/Nandi	1304	1	1	0
KE/Nyandarua County	27708124	4	4	0
KE/Nyeri County	20101464	12	12	0
KE/Samburu County	1752	1	1	0
KE/Taita Taveta	2636745	3	2	1
KE/Tana River County	1425993	1	1	0
KE/Tharaka - Nithi	3173488	2	2	0
KE/Trans Nzoia	1130020	2	2	0
KE/Uasin Gishu County	61844710	23	22	1
KG/Bishkek	491420161	127	127	0
KG/Chuy Region	135658644	46	46	0
KG/Issyk-Kul	6395678	7	7	0
KG/Jalal-Abad Region	1375668	1	1	0
KG/Osh Region	37922269	18	18	0
KH/Banteay Meanchey	23258039	4	4	0
KH/Battambang	16384	1	1	0
KH/Kampong Cham	3660064	1	1	0
KH/Kampong Chhnang	4258020	1	1	0
KH/Kampong Thom	73096032	1	1	0
KH/Phnom Penh	559225959	160	150	2
KH/Siem Reap	25155437	6	6	0
KH/Takeo	16643992	5	5	0
KM/Grande Comore	1113636	1	1	0
KN/Saint George Basseterre	3012202	2	2	0
KR/Busan	336351348	30	30	0
KR/Chungcheongnam-do	67597806002	132	132	0
KR/Daegu	300112998614	533	457	7
KR/Daejeon	24711283391283	6692	3152	531
KR/Gangwon-do	3719236657	18	17	1
KR/Gwangju	60057604	337	333	1
KR/Gyeonggi-do	969305912267	197	173	16
KR/Gyeongsangbuk-do	80877044335	1489	72	40
KR/Incheon	101803719013	480	178	11
KR/Jeju-do	1128188	1	1	0
KR/Jeollabuk-do	1423510	2	2	0
KR/North Chungcheong	2761899	3	3	0
KR/Sejong-si	71497605	5	5	0
KR/Seoul	5632207236840	97045	8966	242
KR/Ulsan	18078381106	19	19	0
KW/Al Aḩmadī	14455215962	182	182	0
KW/Al Asimah	219800853	13	13	0
KW/Al Farwaniyah	264635043	77	77	0
KW/Al Jahra Governorate	12527436	3	3	0
KW/Hawalli	98246948529	54	32	10
KW/Mubārak al Kabīr	44309937	17	17	0
KY/Cayman Islands	2010281	1	1	0
KY/George Town	4804757	3	3	0
KZ/Abai Region	14031841	4	4	0
KZ/Aktobe	113850965	36	36	0
KZ/Almaty	7293739783	384	339	6
KZ/Almaty Region	46360645	33	24	2
KZ/Aqmola	7344774	14	14	0
KZ/Astana	290578859	86	86	0
KZ/Atyrau Oblisi	61715324	11	11	0
KZ/East Kazakhstan	47257803	19	19	0
KZ/Karaganda	79245178	52	52	0
KZ/Kostanay	50783525	40	39	1
KZ/Kyzylorda	33072880	9	9	0
KZ/Mangystau	41720394	14	13	1
KZ/North Kazakhstan	78558094	35	35	0
KZ/Pavlodar Region	118522364	32	32	0
KZ/Shymkent	64464333	32	32	0
KZ/Turkistan	34660242	7	7	0
KZ/Ulytau Region	22851652	7	7	0
KZ/West Kazakhstan	32552573	16	16	0
KZ/Zhambyl	88364801	27	26	1
KZ/Zhetysu Region	57590185	11	11	0
LA/Champasak Province	2364984	2	2	0
LA/Luang Prabang Province	218736	1	1	0
LA/Savannakhet Province	2057284	2	2	0
LA/Vientiane Prefecture	24631893	15	15	0
LB/Akkar	22072	3	3	0
LB/Baalbek-Hermel Governorate	5964748	3	3	0
LB/Beirut	1621353856	81	81	0
LB/Bekaa	50055712	25	25	0
LB/Mount Lebanon	723612384	184	183	1
LB/Nabatieh	7022556	4	4	0
LB/North Lebanon	83895781	39	39	0
LB/South Governorate	71408909	31	31	0
LC/Castries	198610169	8	8	0
LK/Central Province	2205196	2	2	0
LK/North Western Province	985335	1	1	0
LK/Northern Province	1810279	1	1	0
LK/Sabaragamuwa Province	2030748	1	1	0
LK/Southern Province	1484369	2	2	0
LK/Western Province	155973456	72	71	1
LR/Bong County	2256376	2	2	0
LR/Montserrado County	7683592	5	5	0
LS/Maseru District	7476854	6	6	0
LT/Kaunas	253874991	15	15	0
LT/Klaipėda County	7493152	3	3	0
LT/Panevėžys	28733297	3	3	0
LT/Siauliai	1235	1	1	0
LT/Vilnius	175871929437	124	111	7
LU/Esch-sur-Alzette	7566857	81	73	3
LU/Luxembourg	19699906	7	7	0
LV/Riga	33344043270	18368	67	15
LV/Ventspils	5309120	2	2	0
LY/Al Butnan	4288897	4	4	0
LY/Al Jabal al Akhdar	3414095	3	3	0
LY/Al Jafarah	1104576	2	2	0
LY/Al Jufrah	1260916	1	1	0
LY/Al Marj	4616462	3	3	0
LY/Al Marqab	2027020	3	3	0
LY/An Nuqat al Khams	4713759	5	5	0
LY/Az Zawiyah	9450228	9	9	0
LY/Banghazi	86743018	17	17	0
LY/Darnah	2503000	2	2	0
LY/Jabal al Gharbi	4154378	3	3	0
LY/Misratah	15023981	9	9	0
LY/Nalut	1113636	1	1	0
LY/Sabha District	1990920	2	2	0
LY/Tripoli	57906797	48	48	0
MA/Beni Mellal-Khenifra	193065918	49	49	0
MA/Casablanca-Settat	1831560784	619	619	0
MA/Fes-Meknes	2917684676	180	176	1
MA/Guelmim-Oued Noun	37732284	18	18	0
MA/Laayoune-Sakia El Hamra	431464	1	1	0
MA/Marrakesh-Safi	788603931	292	292	0
MA/Morocco	3610019	3	3	0
MA/Oriental	174490706	49	48	1
MA/Rabat-Salé-Kénitra	1069784950	321	320	1
MA/Souss-Massa	728770848	324	187	4
MA/Tanger-Tetouan-Al Hoceima	518848172	167	166	1
MD/Anenii Noi	32556120	3	3	0
MD/Bălţi	31487436	5	5	0
MD/Bender Municipality	14679180	2	2	0
MD/Cantemir	2097896	2	2	0
MD/Călăraşi	12643044	1	1	0
MD/Chișinău Municipality	205710471	52	51	1
MD/Cimişlia	1658922	1	1	0
MD/Donduşeni	11136360	1	1	0
MD/Drochia	13036092	1	1	0
MD/Dubăsari District	4163028	2	2	0
MD/Fălești	7016	1	1	0
MD/Floreşti	995460	1	1	0
MD/Gagauzia	31451696	5	5	0
MD/Glodeni	38742	1	1	0
MD/Raionul Edineţ	2051675	1	1	0
MD/Raionul Ocniţa	185480	1	1	0
MD/Soroca District	10087328	1	1	0
MD/Stefan-Voda	579	1	1	0
MD/Strășeni	26678140	2	2	0
MD/Teleneşti	903325	2	2	0
MD/Transnistria	100241812	12	12	0
MD/Ungheni	2014102	1	1	0
ME/Bar	3013368	2	2	0
ME/Budva	5109624	1	1	0
ME/Herceg Novi	1413576	1	1	0
ME/Podgorica	17311194	7	7	0
MG/Analamanga	33238513	32	32	0
MG/Anosy	1113636	1	1	0
MG/Diana	2030748	2	2	0
MG/Sava	1375668	1	1	0
MG/Upper Matsiatra	1393644	1	1	0
MK/Arachinovo	10350264	1	1	0
MK/Berovo	3251836	1	1	0
MK/Bitola	1717619	1	1	0
MK/Grad Skopje	55800718093	62	62	0
MK/Kochani	12381012	1	1	0
MK/Kumanovo	3476277	3	3	0
MK/Negotino	1129968	1	1	0
MK/Ohrid	42846771	10	10	0
MK/Prilep	2358288	1	1	0
MK/Probishtip	1194552	1	1	0
MK/Resen	1694439	1	1	0
MK/Veles	2929537	2	2	0
ML/Bamako	106233547	44	44	0
ML/Ségou	8843580	1	1	0
MM/Mandalay Region	7143247	5	5	0
MM/Shan State	4154418	3	3	0
MM/Yangon	184156104	45	44	1
MN/Bayankhongor	2200	1	1	0
MN/Central Aimak	2179768	1	1	0
MN/East Aimak	1194552	1	1	0
MN/Orhon	10485512	1	1	0
MN/Ulaanbaatar	396352773	112	111	1
MO/Macao	46934493186	95	95	0
MQ/Martinique	26859159	10	10	0
MR/Dakhlet Nouadhibou	917112	1	1	0
MR/Mauritania	29798915	20	20	0
MS/Saint Peter	1327280	1	1	0
MT/Birkirkara	13756680	2	2	0
MT/Il-Ħamrun	917112	1	1	0
MT/L-Imsida	12053472	1	1	0
MT/Saint Paul’s Bay	110150993	21	21	0
MU/Flacq	5324201	4	4	0
MU/Grand Port	789800	2	2	0
MU/Pamplemousses	2227272	2	2	0
MU/Plaines Wilhems	60806890	17	17	0
MU/Port Louis	4049258	4	4	0
MU/Rivière du Rempart	560	1	1	0
MV/Baa Atholhu	929096	1	1	0
MV/Kaafu Atoll	19114392	16	16	0
MW/Central Region	8943192	9	9	0
MW/Southern Region	5041643	4	4	0
MX/Aguascalientes	332004879	78	77	1
MX/Baja California	959840805	161	160	1
MX/Baja California Sur	87911813	23	23	0
MX/Campeche	90792608	25	25	0
MX/Chiapas	199959239	65	65	0
MX/Chihuahua	453389662	109	109	0
MX/Coahuila	383629256	95	94	1
MX/Colima	43402645	13	13	0
MX/Durango	182857137	33	33	0
MX/Guanajuato	13250813746	402	382	1
MX/Guerrero	141249794	34	34	0
MX/Hidalgo	218287576	68	68	0
MX/Jalisco	20027328774	1950	1267	24
MX/Mexico City	2844389617642	857355	53269	44765
MX/México	1008849530	296	296	0
MX/Michoacán	447249506	108	108	0
MX/Morelos	31738471970	145	135	9
MX/Nayarit	62554174	19	19	0
MX/Nuevo León	1385056760	404	403	1
MX/Oaxaca	7146124924	1921	52	12
MX/Puebla	526288841	156	154	2
MX/Querétaro	42391878040	204	156	2
MX/Quintana Roo	3888817659	2575	67	92
MX/San Luis Potosí	195499879	65	65	0
MX/Sinaloa	228886279	84	84	0
MX/Sonora	309901359	84	83	1
MX/Tabasco	301073437	435	69	1
MX/Tamaulipas	225653966	70	70	0
MX/Tlaxcala	80429556	25	25	0
MX/Veracruz	625465999	170	168	2
MX/Yucatán	269720201	77	77	0
MX/Zacatecas	113232324	44	43	1
MY/Johor	262926611	163	163	0
MY/Kedah	34153216	16	16	0
MY/Kelantan	140973185	15	15	0
MY/Kuala Lumpur	13946549509	795	748	14
MY/Melaka	55534810	29	29	0
MY/Negeri Sembilan	77307222	33	33	0
MY/Pahang	23236355	17	17	0
MY/Penang	251827511	83	83	0
MY/Perak	255167952	113	113	0
MY/Putrajaya	2503856	2	2	0
MY/Sabah	193011080	108	108	0
MY/Sarawak	168909323	88	88	0
MY/Selangor	24707735201	617	614	3
MY/Terengganu	28440262	8	8	0
MZ/Maputo City	28342436	23	23	0
MZ/Sofala	3119108	1	1	0
MZ/Zambezia Province	1128188	1	1	0
NA/Erongo Region	929096	1	1	0
NA/Karas Region	2920016	3	3	0
NA/Khomas Region	44871836	32	32	0
NA/Oshana Region	1128188	1	1	0
NA/Oshikoto Region	2227272	2	2	0
NC/South Province	929096	1	1	0
NE/Niamey	14432087	9	9	0
NG/Abia State	41079215	9	9	0
NG/Adamawa	1310160	1	1	0
NG/Akwa Ibom State	1913428	2	2	0
NG/Anambra	92232316	4	4	0
NG/Delta	24785474	9	9	0
NG/Edo State	38125102	11	11	0
NG/Ekiti State	968384523	3	3	0
NG/Enugu State	14227849	9	9	0
NG/FCT	245970122	110	95	6
NG/Jigawa State	4325448	2	2	0
NG/Kano State	32712792	10	10	0
NG/Lagos	54787252263	1248	456	22
NG/Ogun State	1156806	1	1	0
NG/Osun State	12209	1	1	0
NG/Oyo State	368747617	85	15	2
NG/Plateau State	6350044	7	7	0
NG/Rivers State	237690250	65	64	1
NI/Boaco Department	1920	1	1	0
NI/Carazo Department	231328	1	1	0
NI/Chinandega Department	39362116	10	10	0
NI/Chontales Department	401520	1	1	0
NI/Granada Department	238640	1	1	0
NI/Jinotega Department	100784	1	1	0
NI/León Department	12309427	5	5	0
NI/Madriz Department	832937	1	1	0
NI/Managua Department	746566298	188	188	0
NI/Masaya Department	16586103	6	6	0
NI/Matagalpa Department	17520	2	2	0
NI/North Caribbean Coast	14250004	2	2	0
NI/Nueva Segovia Department	16384	1	1	0
NI/South Caribbean Coast	42295892	5	5	0
NL/Drenthe	101165813	1010	9	92
NL/Flevoland	1145775755026303	866541483	866530633	4186
NL/Friesland	66071914	42	8	2
NL/Gelderland	16632257830	531	513	1
NL/Groningen	4416459087	23	23	0
NL/Limburg	24381731635	2954	2924	8
NL/North Brabant	231758713076	110	90	7
NL/North Holland	1441245555275	10597	9947	37
NL/Overijssel	27315343852	32	30	2
NL/South Holland	213487695775	837	539	20
NL/Utrecht	10653219669	20336	99	33
NL/Zeeland	3945963	4	4	0
NO/Agder	463380839	17	6	1
NO/Buskerud	2357168	1	1	0
NO/Innlandet	4068149994	569	569	0
NO/Møre og Romsdal	2567103	2	2	0
NO/Oslo	39685312074	7827	6466	21
NO/Rogaland	10957664	3	3	0
NO/Telemark	5699196	1	1	0
NO/Troms	1749004	1	1	0
NO/Trøndelag	1401597478072	4930	4927	3
NO/Vestfold	1221873	1	1	0
NO/Vestland	380264632	130	130	0
NP/Bagmati Province	8351306779	598	598	0
NP/Gandaki Pradesh	290024040	79	78	1
NP/Karnali Pradesh	1834224	2	2	0
NP/Koshi	600375909	117	116	1
NP/Lumbini Province	486194927	115	115	0
NP/Madhesh	353668558	87	86	1
NP/Sudurpashchim Pradesh	117552011	33	33	0
NR/Yaren District	1128188	1	1	0
NZ/Auckland	83920097066	658	657	1
NZ/Bay of Plenty	138855374	18	18	0
NZ/Canterbury	292498777	55	37	1
NZ/Gisborne	20502511	2	2	0
NZ/Hawke's Bay Region	115418684	14	14	0
NZ/Manawatu-Wanganui	20234274	5	5	0
NZ/Nelson Region	28692749	3	3	0
NZ/Northland	60838461	7	7	0
NZ/Otago	156783387	21	21	0
NZ/Taranaki Region	39078208	7	7	0
NZ/Waikato Region	182097286	21	21	0
NZ/Wellington Region	249476478	35	35	0
OM/Ad Dakhiliyah	33829588	7	7	0
OM/Ad Dhahirah	20208934	4	4	0
OM/Al Batinah North	217345885	63	63	0
OM/Al Batinah South	18972700	5	5	0
OM/Al Buraimi	5962864	2	2	0
OM/Dhofar	190557987	42	42	0
OM/Muscat	1373226246	384	384	0
OM/Northeastern Governorate	12381012	1	1	0
OM/Southeastern Governorate	52014713	12	12	0
PA/Bocas del Toro Province	23957904	4	4	0
PA/Chiriquí Province	181354458	49	48	1
PA/Coclé	29249096	5	5	0
PA/Colón	700850733	145	145	0
PA/Herrera Province	2389542	2	2	0
PA/Los Santos Province	10481280	2	2	0
PA/Panamá	1555162376	192	190	2
PA/Panamá Oeste Province	80629440	20	20	0
PA/Veraguas Province	36288393	6	5	1
PE/Ancash	34497142	14	14	0
PE/Apurímac Department	4765181	3	3	0
PE/Arequipa	105590901	25	25	0
PE/Ayacucho	12404575	3	3	0
PE/Cajamarca Department	33393448	6	6	0
PE/Callao	20037406	5	5	0
PE/Cuzco Department	46215056	22	22	0
PE/Huancavelica	564697	1	1	0
PE/Huánuco Department	56846472	17	17	0
PE/Ica	18083875	12	12	0
PE/Junin	87674865	16	16	0
PE/La Libertad	56226476	26	26	0
PE/Lambayeque	50168087	20	19	1
PE/Lima Province	1019412711	303	302	1
PE/Lima region	978358940	183	182	1
PE/Loreto	1362587	3	3	0
PE/Madre de Dios	1854876	2	2	0
PE/Moquegua Department	6377395	3	3	0
PE/Piura	68245469	12	12	0
PE/Puno	29061132	6	6	0
PE/San Martín Department	24292514	6	6	0
PE/Tacna	19275447	6	6	0
PE/Tumbes	2492440	1	1	0
PE/Ucayali	16258673	4	4	0
PG/Morobe Province	3517292	2	2	0
PG/National Capital	7560239	9	9	0
PH/Autonomous Region in Muslim Mindanao	15810422	3	3	0
PH/Bicol Region	92675166	44	44	0
PH/Cagayan Valley	131096287	44	44	0
PH/Calabarzon	2653036724	441	434	2
PH/Caraga	37763680	16	16	0
PH/Central Luzon	470070123	231	229	2
PH/Central Visayas	425526816	120	120	0
PH/Cordillera	13703130	11	11	0
PH/Davao Region	187884743	82	82	0
PH/Eastern Visayas	26973591	16	16	0
PH/Ilocos	125368712	50	50	0
PH/Mimaropa	187624	1	1	0
PH/National Capital Region	8964045165	791	704	7
PH/Northern Mindanao	184858528	62	62	0
PH/Soccsksargen	17851917	13	13	0
PH/Western Visayas	156076548	62	62	0
PH/Zamboanga Peninsula	18173330	13	13	0
PK/Azad Kashmir	31248620	3	3	0
PK/Balochistan	125516779	28	28	0
PK/Gilgit-Baltistan	33070675	14	14	0
PK/Islamabad	2418319586	372	372	0
PK/Khyber Pakhtunkhwa	502227300	153	153	0
PK/Punjab	14264030264	2395	2384	11
PK/Sindh	2424313224	1043	1041	2
PL/Greater Poland	8681756969	31	30	1
PL/Kujawsko-Pomorskie	27902783391	47	40	6
PL/Lesser Poland	43965709260	27	27	0
PL/Lower Silesia	925133174	30	30	0
PL/Lublin	21288493	10	10	0
PL/Lubusz	1927676	2	2	0
PL/Mazovia	64937998566	13412	239	10
PL/Opole Voivodeship	94535742	7	7	0
PL/Podlasie	2656606	3	3	0
PL/Pomerania	35709726	14	14	0
PL/Silesia	4241679360	33	33	0
PL/Subcarpathia	2307561163	17	17	0
PL/Świętokrzyskie	290708799	5	5	0
PL/Warmia-Masuria	183847946	4	4	0
PL/West Pomerania	268829684	101	29	3
PL/Łódź Voivodeship	29806116	12	12	0
PR/Aguadilla	2032	1	1	0
PR/Arecibo	2052458	1	1	0
PR/Bayamón	13053156	4	4	0
PR/Caguas	14029848	2	2	0
PR/Carolina	18231691	3	3	0
PR/Cidra	240103481	169	169	0
PR/Humacao	27306468	4	4	0
PR/Isabela	8361864	1	1	0
PR/Ponce	3078876	2	2	0
PR/Río Grande	3153503	2	2	0
PR/San Juan	368849415	1212	1212	0
PR/Vega Baja	1235077	1	1	0
PS/Gaza Strip	12014297	5	5	0
PS/West Bank	1417095353	329	328	1
PT/Aveiro	32418341	14	14	0
PT/Azores	6049815	4	4	0
PT/Beja	6895284	5	5	0
PT/Braga	124005314268	132	86	1
PT/Bragança	1113636	1	1	0
PT/Castelo Branco	6764963	4	4	0
PT/Coimbra	26315281	8	6	1
PT/Évora	8283003	5	5	0
PT/Faro	54940966	18	18	0
PT/Guarda	1837642	1	1	0
PT/Leiria	388459219	113	22	3
PT/Lisbon	980189291393	33587	8691	233
PT/Madeira	4677772	4	4	0
PT/Portalegre	2790673	2	2	0
PT/Porto	48576828033	41440	41070	13
PT/Santarém	228025040	7	7	0
PT/Setúbal	185368422765	1567	1136	14
PT/Viana do Castelo	4273428	2	2	0
