region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
EGY/SHR	1113636	1	1	0
COL/BOL	5895720	2	2	0
PHL/01	917112	1	1	0
RUS/TUL	1703208	1	1	0
ITA/78	1048128	1	1	0
ROU/CT	1013171	1	1	0
LBN/AS	7625281	3	3	0
FIN/05	7009356	1	1	0
IDN/SA	9367644	2	2	0
PAN/4	8504062	2	2	0
MMR	982620	1	1	0
IDN/NB	1113636	1	1	0
KOR/43	1703208	1	1	0
JPN/11	2727170	2	2	0
SYR/HL	1048128	1	1	0
BTN/15	917112	1	1	0
COL/CAU	1703208	1	1	0
SLE/W	2988144	3	3	0
CHL/LR	1375668	1	1	0
MUS	917112	1	1	0
NZL/NSN	10088232	1	1	0
TTO/ARI	1048128	1	1	0
THA/83	1048128	1	1	0
IDN/JA	917112	1	1	0
TUN/61	1834224	2	2	0
VNM/24	1834373	2	2	0
SOM	1179144	1	1	0
UKR/09	1048128	1	1	0
TWN/CHA	851604	1	1	0
LBN/JL	4001980	2	2	0
SAU/05	2227272	2	2	0
AZE/NX	1113636	1	1	0
RUS/YAR	1375668	1	1	0
COL/BOY	1048128	1	1	0
PRT/15	1375668	1	1	0
CHL/AP	15197856	3	3	0
POL/04	5502672	1	1	0
RUS/MOW	8999215	6	6	0
VNM/34	1965240	2	2	0
VEN/E	18211224	4	4	0
USA/CT	8486980	5	5	0
ARG/P	917112	1	1	0
DZA/46	1244652	1	1	0
LBN/JA	1788858	2	2	0
GAB/1	2206774	3	3	0
ARG/U	1608180	2	2	0
LVA	1029573	1	1	0
VNM/67	5961228	2	2	0
MAR/02	3627717	3	3	0
FRA/BFC	3929739	2	2	0
RUS/KYA	1113636	1	1	0
DEU	4183083	2	2	0
PNG/NCD	851604	1	1	0
EGY/SHG	1244652	1	1	0
TWN/TPE	851604	1	1	0
RUS/KEM	1375668	1	1	0
AZE/YE	7205880	2	2	0
KEN/13	1113636	1	1	0
KEN/26	1899732	2	2	0
ESP/AR	2946806	2	2	0
TUR/14	1310160	1	1	0
KAZ/39	2161764	2	2	0
HTI/OU	1004411	1	1	0
JAM/06	2751336	1	1	0
RUS/UD	3602940	1	1	0
DZA/43	3995988	3	3	0
VNM/50	7431651	2	2	0
UKR/40	8057484	1	1	0
CHL/AT	13822188	2	2	0
NLD/ZE	866377	1	1	0
TUR/31	1375668	1	1	0
TUR/52	3013368	1	1	0
TUR/77	1965240	1	1	0
TUN/13	1113636	1	1	0
EGY/SUZ	2096256	1	1	0
ISR	785851	1	1	0
COG/16	1531058	2	2	0
RUS/CHE	9760692	2	2	0
URY/SJ	302728	1	1	0
VEN/C	510178	1	1	0
SVK/ZI	1507391	1	1	0
POL/12	1310160	1	1	0
BGR/15	960340	1	1	0
EGY/GH	1113636	1	1	0
NAM	2292780	1	1	0
MNG/1	2975785	2	2	0
POL/02	4230562	2	2	0
BDI/BM	1441176	1	1	0
KOR/29	4389036	1	1	0
BRA/AM	6628970	4	4	0
ETH/AM	917112	1	1	0
EGY/MN	1113636	1	1	0
VNM/52	1591868	2	2	0
CRI/P	13707732	2	2	0
HRV/21	1191451	1	1	0
VEN/F	1113636	1	1	0
NGA/ED	3340908	1	1	0
THA/73	15394380	1	1	0
VEN/U	2707002	2	2	0
KAZ/63	2816844	2	2	0
THA	2030748	2	2	0
DZA/35	7402404	1	1	0
DOM	4651068	1	1	0
JPN/12	1048128	1	1	0
RWA	1113636	1	1	0
ESP/CB	1048128	1	1	0
GEO/KK	1113636	1	1	0
BIH/SRP	566646	1	1	0
NLD/LI	1375668	1	1	0
CYP/02	14935824	1	1	0
MEX/BCS	935583	1	1	0
IRQ/WA	398688	1	1	0
KAZ	1113636	1	1	0
POL/22	1375668	1	1	0
MDV/26	535533	1	1	0
PHL/09	1048128	1	1	0
IRQ/MU	1048128	1	1	0
HUN/HB	3144384	1	1	0
BRA/RO	1375668	1	1	0
ECU/SD	1375668	1	1	0
RUS/IVA	4847592	1	1	0
DNK/83	6878340	1	1	0
HND	8292059	2	2	0
ROU/TL	832339	1	1	0
IDN/LA	1048128	1	1	0
SRB/VO	13560156	1	1	0
CZE/63	9433152	1	1	0
MYS/02	917112	1	1	0
DEU/HH	23189832	1	1	0
KEN/17	1954260	1	1	0
EGY/ASN	1113636	1	1	0
IND/PY	1898991	1	1	0
AFG	917112	1	1	0
ROU/PH	539486	1	1	0
RUS/TA	4192512	1	1	0
DOM/21	917112	1	1	0
PRT/18	1113636	1	1	0
KOR/26	810857	1	1	0
CHE/BS	1048128	1	1	0
THA/16	734667	1	1	0
